model_name,criterion,optimizer,learning_rate,num_epochs,input_size,hidden_layers,qtd_hidden_layers,activation_function,accuracy,average_loss
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[18, 8]",2,ReLU,0.7774513404333456,0.7622430920600891
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[18, 10]",2,ReLU,0.866691149467499,0.6052893400192261
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[18, 12]",2,ReLU,0.8486962908556739,0.7167953550815582
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[18, 14]",2,ReLU,0.8527359529930224,0.561760276556015
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[18, 16]",2,ReLU,0.8769739258171135,0.4717148542404175
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[18, 18]",2,ReLU,0.8832170400293794,0.397385835647583
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[18, 20]",2,ReLU,0.8604480352552332,0.4998127818107605
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 2]",2,ReLU,0.26037458685273596,1.878661334514618
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 4]",2,ReLU,0.26037458685273596,1.8661291003227234
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 6]",2,ReLU,0.8321704002937936,0.6817934513092041
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 8]",2,ReLU,0.8075651854572163,0.7133881151676178
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 10]",2,ReLU,0.7300771208226221,0.8173450529575348
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 12]",2,ReLU,0.879544619904517,0.4379205256700516
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 14]",2,ReLU,0.8564083731178846,0.5681123435497284
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 16]",2,ReLU,0.8865222181417555,0.41818220913410187
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 18]",2,ReLU,0.8813808299669482,0.42093244194984436
MLP,CrossEntropyLoss,Adam,0.001,50,16,"[20, 20]",2,ReLU,0.876239441792141,0.464206337928772
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 2]",2,ReLU,0.6445097319133308,0.848163515329361
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 4]",2,ReLU,0.5978699963275799,0.948176920413971
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 6]",2,ReLU,0.6037458685273596,0.895465761423111
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 8]",2,ReLU,0.8839515240543518,0.3168491721153259
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 10]",2,ReLU,0.8920308483290489,0.29100456833839417
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 12]",2,ReLU,0.8850532500918105,0.30432432889938354
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 14]",2,ReLU,0.89386705839148,0.27468203008174896
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 16]",2,ReLU,0.6434080058758722,0.7936981320381165
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 18]",2,ReLU,0.9059860448035255,0.2619348168373108
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[2, 20]",2,ReLU,0.8916636063165626,0.2744741141796112
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 2]",2,ReLU,0.26037458685273596,1.8336570262908936
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 4]",2,ReLU,0.8920308483290489,0.2924349755048752
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 6]",2,ReLU,0.8964377524788836,0.2764960378408432
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 8]",2,ReLU,0.9026808666911494,0.26951099932193756
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 10]",2,ReLU,0.8997429305912596,0.26666462421417236
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 12]",2,ReLU,0.6320235034887991,0.8475034236907959
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 14]",2,ReLU,0.8942343004039662,0.2774447202682495
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 16]",2,ReLU,0.8975394785163423,0.26957905292510986
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 18]",2,ReLU,0.8986412045538009,0.2748500406742096
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[4, 20]",2,ReLU,0.9026808666911494,0.25264231860637665
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 2]",2,ReLU,0.6037458685273596,0.942072331905365
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 4]",2,ReLU,0.8960705104663974,0.27888576686382294
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 6]",2,ReLU,0.8968049944913699,0.27342577278614044
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 8]",2,ReLU,0.26037458685273596,1.835207223892212
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 10]",2,ReLU,0.6386338597135512,0.834807813167572
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 12]",2,ReLU,0.9063532868160118,0.25847339630126953
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 14]",2,ReLU,0.9015791406536908,0.26553331315517426
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 16]",2,ReLU,0.9001101726037458,0.2588144540786743
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 18]",2,ReLU,0.8946015424164524,0.2766316682100296
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[6, 20]",2,ReLU,0.8997429305912596,0.2626812756061554
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 2]",2,ReLU,0.6878442893867058,0.8062781989574432
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 4]",2,ReLU,0.8912963643040764,0.2886268347501755
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 6]",2,ReLU,0.8883584282041865,0.3059163987636566
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 8]",2,ReLU,0.9085567388909291,0.25409870594739914
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 10]",2,ReLU,0.9034153507161219,0.26060274988412857
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 12]",2,ReLU,0.9107601909658465,0.24409573525190353
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 14]",2,ReLU,0.9052515607785531,0.25437021255493164
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 16]",2,ReLU,0.9041498347410943,0.259878508746624
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 18]",2,ReLU,0.9034153507161219,0.2624530643224716
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[8, 20]",2,ReLU,0.906720528828498,0.25111328810453415
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 2]",2,ReLU,0.8733015056922512,0.39203156530857086
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 4]",2,ReLU,0.9001101726037458,0.2813586890697479
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 6]",2,ReLU,0.8990084465662872,0.27220551669597626
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 8]",2,ReLU,0.8912963643040764,0.2838471233844757
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 10]",2,ReLU,0.9041498347410943,0.2668360024690628
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 12]",2,ReLU,0.9041498347410943,0.2635384649038315
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 14]",2,ReLU,0.914799853103195,0.22610899806022644
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 16]",2,ReLU,0.906720528828498,0.25184015929698944
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 18]",2,ReLU,0.9023136246786633,0.26516303420066833
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[10, 20]",2,ReLU,0.9070877708409842,0.2451607957482338
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 2]",2,ReLU,0.8204186558942343,0.49245786666870117
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 4]",2,ReLU,0.9041498347410943,0.2756543606519699
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 6]",2,ReLU,0.9056188027910393,0.2655320316553116
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 8]",2,ReLU,0.9015791406536908,0.2658791095018387
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 10]",2,ReLU,0.8990084465662872,0.2743481993675232
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 12]",2,ReLU,0.9074550128534704,0.256338506937027
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 14]",2,ReLU,0.9070877708409842,0.25322190672159195
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 16]",2,ReLU,0.8968049944913699,0.28025706112384796
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 18]",2,ReLU,0.9048843187660668,0.2555203437805176
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[12, 20]",2,ReLU,0.9001101726037458,0.2650991380214691
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 2]",2,ReLU,0.5952993022401762,1.1342685222625732
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 4]",2,ReLU,0.9026808666911494,0.26060759276151657
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 6]",2,ReLU,0.8850532500918105,0.30232685804367065
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 8]",2,ReLU,0.9034153507161219,0.2660369575023651
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 10]",2,ReLU,0.9008446566287184,0.2696487158536911
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 12]",2,ReLU,0.889092912229159,0.2856041491031647
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 14]",2,ReLU,0.9001101726037458,0.26720741391181946
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 16]",2,ReLU,0.9081894968784429,0.2516133785247803
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 18]",2,ReLU,0.906720528828498,0.252530962228775
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[14, 20]",2,ReLU,0.9133308850532501,0.24221137166023254
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 2]",2,ReLU,0.8810135879544619,0.40308932960033417
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 4]",2,ReLU,0.9015791406536908,0.2691231071949005
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 6]",2,ReLU,0.9045170767535806,0.25533943623304367
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 8]",2,ReLU,0.9092912229159016,0.24703072011470795
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 10]",2,ReLU,0.9081894968784429,0.24828119575977325
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 12]",2,ReLU,0.9140653690782226,0.23987434059381485
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 14]",2,ReLU,0.9114946749908189,0.2400384470820427
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 16]",2,ReLU,0.9136981270657363,0.23826783150434494
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 18]",2,ReLU,0.9140653690782226,0.23326720297336578
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[16, 20]",2,ReLU,0.9155343371281675,0.2353736013174057
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 2]",2,ReLU,0.8468600807932427,0.4629555940628052
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 4]",2,ReLU,0.8872567021667279,0.31418590247631073
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 6]",2,ReLU,0.8968049944913699,0.292965829372406
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 8]",2,ReLU,0.9085567388909291,0.25146331638097763
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 10]",2,ReLU,0.9089239809034153,0.25118252635002136
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 12]",2,ReLU,0.9041498347410943,0.2663318067789078
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 14]",2,ReLU,0.910025706940874,0.24332086741924286
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 16]",2,ReLU,0.9034153507161219,0.2634313181042671
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 18]",2,ReLU,0.9012118986412045,0.267233282327652
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[18, 20]",2,ReLU,0.9085567388909291,0.2517290338873863
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 2]",2,ReLU,0.5725302974660301,1.1250202655792236
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 4]",2,ReLU,0.26037458685273596,1.835059642791748
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 6]",2,ReLU,0.9159015791406537,0.22992978245019913
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 8]",2,ReLU,0.9056188027910393,0.26071682572364807
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 10]",2,ReLU,0.9052515607785531,0.2605796456336975
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 12]",2,ReLU,0.9070877708409842,0.24441365152597427
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 14]",2,ReLU,0.9133308850532501,0.22442904114723206
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 16]",2,ReLU,0.9041498347410943,0.2573827877640724
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 18]",2,ReLU,0.9070877708409842,0.2523685395717621
MLP,CrossEntropyLoss,Adam,0.01,50,16,"[20, 20]",2,ReLU,0.9034153507161219,0.2599323242902756
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 2]",2,ReLU,0.6518545721630554,0.8048887252807617
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 4]",2,ReLU,0.6827029012118987,0.7819281816482544
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 6]",2,ReLU,0.6621373485126698,0.7761364579200745
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 8]",2,ReLU,0.8931325743665075,0.27442072331905365
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 10]",2,ReLU,0.901946382666177,0.2676016092300415
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 12]",2,ReLU,0.8993756885787734,0.27240610122680664
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 14]",2,ReLU,0.9048843187660668,0.2503819540143013
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 16]",2,ReLU,0.6492838780756518,0.7741444110870361
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 18]",2,ReLU,0.9063532868160118,0.25250838696956635
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[2, 20]",2,ReLU,0.9008446566287184,0.261836513876915
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 2]",2,ReLU,0.26037458685273596,1.834673523902893
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 4]",2,ReLU,0.8982739625413148,0.27721962332725525
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 6]",2,ReLU,0.9052515607785531,0.25862836837768555
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 8]",2,ReLU,0.9048843187660668,0.25130563974380493
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 10]",2,ReLU,0.9048843187660668,0.2514673173427582
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 12]",2,ReLU,0.6529562982005142,0.8150944709777832
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 14]",2,ReLU,0.9041498347410943,0.2548161447048187
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 16]",2,ReLU,0.9140653690782226,0.2369404435157776
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 18]",2,ReLU,0.9030481087036357,0.26545634865760803
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[4, 20]",2,ReLU,0.9059860448035255,0.2491602897644043
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 2]",2,ReLU,0.5717958134410577,0.8938635885715485
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 4]",2,ReLU,0.9063532868160118,0.2719937860965729
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 6]",2,ReLU,0.8997429305912596,0.2635153532028198
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 8]",2,ReLU,0.26037458685273596,1.8352607488632202
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 10]",2,ReLU,0.6742563349247154,0.777574211359024
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 12]",2,ReLU,0.9125964010282777,0.23337799310684204
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 14]",2,ReLU,0.9078222548659567,0.2532132565975189
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 16]",2,ReLU,0.9052515607785531,0.24746400117874146
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 18]",2,ReLU,0.9045170767535806,0.2523798272013664
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[6, 20]",2,ReLU,0.9085567388909291,0.26939454674720764
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 2]",2,ReLU,0.7936099889827396,0.6226194798946381
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 4]",2,ReLU,0.901946382666177,0.2692960798740387
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 6]",2,ReLU,0.9023136246786633,0.2656196802854538
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 8]",2,ReLU,0.9133308850532501,0.2491995170712471
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 10]",2,ReLU,0.9129636430407638,0.2422572523355484
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 12]",2,ReLU,0.9181050312155711,0.22510673105716705
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 14]",2,ReLU,0.9078222548659567,0.24844826757907867
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 16]",2,ReLU,0.9184722732280572,0.23357989639043808
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 18]",2,ReLU,0.9111274329783328,0.24954645335674286
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[8, 20]",2,ReLU,0.9063532868160118,0.25612007081508636
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 2]",2,ReLU,0.8968049944913699,0.2781848609447479
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 4]",2,ReLU,0.9081894968784429,0.2561352103948593
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 6]",2,ReLU,0.8916636063165626,0.2897249758243561
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 8]",2,ReLU,0.9155343371281675,0.24911805242300034
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 10]",2,ReLU,0.9136981270657363,0.24044053256511688
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 12]",2,ReLU,0.9081894968784429,0.24731774628162384
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 14]",2,ReLU,0.9059860448035255,0.25458644330501556
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 16]",2,ReLU,0.9078222548659567,0.2567615509033203
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 18]",2,ReLU,0.9063532868160118,0.2478131502866745
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[10, 20]",2,ReLU,0.9129636430407638,0.23155584186315536
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 2]",2,ReLU,0.9023136246786633,0.2809205502271652
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 4]",2,ReLU,0.9030481087036357,0.26960068196058273
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 6]",2,ReLU,0.910025706940874,0.25451935082674026
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 8]",2,ReLU,0.910025706940874,0.242094025015831
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 10]",2,ReLU,0.9129636430407638,0.24587633460760117
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 12]",2,ReLU,0.9078222548659567,0.24696068465709686
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 14]",2,ReLU,0.9129636430407638,0.24381572008132935
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 16]",2,ReLU,0.9023136246786633,0.2612663060426712
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 18]",2,ReLU,0.8957032684539111,0.28583772480487823
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[12, 20]",2,ReLU,0.9129636430407638,0.24195986986160278
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 2]",2,ReLU,0.7462357693720162,0.7128981649875641
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 4]",2,ReLU,0.9111274329783328,0.24820487201213837
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 6]",2,ReLU,0.9023136246786633,0.2619777023792267
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 8]",2,ReLU,0.9078222548659567,0.24796262383460999
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 10]",2,ReLU,0.9125964010282777,0.24443284422159195
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 12]",2,ReLU,0.9008446566287184,0.2674539089202881
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 14]",2,ReLU,0.9059860448035255,0.2610636502504349
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 16]",2,ReLU,0.9063532868160118,0.25409291684627533
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 18]",2,ReLU,0.9056188027910393,0.24511447548866272
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[14, 20]",2,ReLU,0.910025706940874,0.239932619035244
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 2]",2,ReLU,0.8990084465662872,0.28320981562137604
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 4]",2,ReLU,0.9107601909658465,0.25067535042762756
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 6]",2,ReLU,0.9122291590157914,0.24654968082904816
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 8]",2,ReLU,0.9166360631656262,0.22281092405319214
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 10]",2,ReLU,0.9129636430407638,0.22034118324518204
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 12]",2,ReLU,0.914799853103195,0.238865427672863
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 14]",2,ReLU,0.9166360631656262,0.2209906280040741
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 16]",2,ReLU,0.9177377892030848,0.22163760662078857
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 18]",2,ReLU,0.9063532868160118,0.2536897584795952
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[16, 20]",2,ReLU,0.9085567388909291,0.24781734496355057
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 2]",2,ReLU,0.9052515607785531,0.2748834192752838
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 4]",2,ReLU,0.5952993022401762,0.9295703172683716
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 6]",2,ReLU,0.8964377524788836,0.28940442204475403
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 8]",2,ReLU,0.9133308850532501,0.2375488430261612
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 10]",2,ReLU,0.9070877708409842,0.24437473714351654
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 12]",2,ReLU,0.9118619170033052,0.24586877971887589
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 14]",2,ReLU,0.9144326110907087,0.22919593751430511
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 16]",2,ReLU,0.9125964010282777,0.2350185513496399
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 18]",2,ReLU,0.9129636430407638,0.2414814606308937
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[18, 20]",2,ReLU,0.9184722732280572,0.23427627980709076
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 2]",2,ReLU,0.7510099155343372,0.7070275843143463
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 4]",2,ReLU,0.26037458685273596,1.8361470103263855
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 6]",2,ReLU,0.9173705471905986,0.22840900719165802
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 8]",2,ReLU,0.9133308850532501,0.24447428435087204
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 10]",2,ReLU,0.8894601542416453,0.29885493218898773
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 12]",2,ReLU,0.9144326110907087,0.22260753065347672
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 14]",2,ReLU,0.9012118986412045,0.26049406826496124
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 16]",2,ReLU,0.8898273962541314,0.2898007482290268
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 18]",2,ReLU,0.9103929489533603,0.24729301780462265
MLP,CrossEntropyLoss,Adam,0.1,50,16,"[20, 20]",2,ReLU,0.9170033051781123,0.235025092959404
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 2]",2,ReLU,0.6452442159383034,0.779289960861206
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 4]",2,ReLU,0.7043701799485861,0.7514848709106445
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 6]",2,ReLU,0.6371648916636063,0.7936668992042542
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 8]",2,ReLU,0.9096584649283878,0.24886030703783035
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 10]",2,ReLU,0.9048843187660668,0.2609132081270218
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 12]",2,ReLU,0.8986412045538009,0.27361616492271423
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 14]",2,ReLU,0.9015791406536908,0.2682461589574814
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 16]",2,ReLU,0.6588321704002938,0.7696685492992401
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 18]",2,ReLU,0.9045170767535806,0.26328467577695847
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[2, 20]",2,ReLU,0.9089239809034153,0.24639275670051575
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[4, 2]",2,ReLU,0.26037458685273596,1.834987998008728
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[4, 4]",2,ReLU,0.8934998163789938,0.29463160037994385
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[4, 6]",2,ReLU,0.89386705839148,0.29348544776439667
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[4, 8]",2,ReLU,0.9056188027910393,0.2667810469865799
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[4, 10]",2,ReLU,0.8931325743665075,0.2935204356908798
MLP,CrossEntropyLoss,Adam,0.15,50,16,"[4, 12]",2,ReLU,0.6827029012118987,0.7640174031257629
